"Company","Title","Location","Region","URL","Source","Status","Notes"
"Belvedere Trading","Software Engineer Intern - Summer 2027","Chicago, Illinois","North America","https://jobs.lever.co/belvederetrading/10746b3d-1760-4573-9b63-b93f5a5e4fc0","Career page Lever:belvederetrading","Confirmed official posting","career_page=https://www.belvederetrading.com/new-graduates-campus-recruiting | internship timing: Summer 2027; graduation eligibility mentions: 2027, 2028 | Belvedere Trading is a leading proprietary trading firm proudly headquartered in downtown Chicago. Our traders work hard to provide liquidity to the market through their market-making activities and are the masters of a diverse set of commodities, interest rates, exchange-traded funds (ETF), and equity index options. From the beginning, we began iteratively investing in our proprietary technology and committing to building our systems from the ground up. Our trading models and software systems are continually re-engineered, optimized, and maintained to stay on top of the industry. This wouldn’t be possible without the dedicated efforts of our technology teams who utilize and perfect our innovative technology solutions. High-performan..."
"BlackEdge Capital","Quantitative Developer Intern","Chicago","North America","https://job-boards.greenhouse.io/blackedgecapital/jobs/4703821005","Career page Greenhouse:blackedgecapital","Confirmed official posting","career_page=https://job-boards.greenhouse.io/blackedgecapital | company_wrapper=https://job-boards.greenhouse.io/job?gh_jid=4703821005 | internship timing not stated in title; graduation eligibility mentions: 2028 | If you are looking to join a small, dynamic, growing firm in the financial technology sector, you have come to the right place. BlackEdge has built a strong foundation of success as an industry leading market maker in the treasury options space. Now we need talented people like you to build on that foundation by further improving and leveraging our existing success to expand into new markets. An internship at BlackEdge will give you a taste of life as a quantitative developer in the options market making space. The first half of your internship will focus on teaching you option pricing theory, market making dynamics, and trading system operations. The second half will provide..."
"BlackEdge Capital","Quantitative Trader Intern","Chicago","North America","https://job-boards.greenhouse.io/blackedgecapital/jobs/4703820005","Career page Greenhouse:blackedgecapital","Confirmed official posting","career_page=https://job-boards.greenhouse.io/blackedgecapital | company_wrapper=https://job-boards.greenhouse.io/job?gh_jid=4703820005 | internship timing not stated in title; graduation eligibility mentions: 2028 | If you are looking to join a small, dynamic, growing firm in the financial technology sector, you have come to the right place. BlackEdge has built a strong foundation of success as an industry leading market maker in the treasury options space. Now we need talented people like you to build on that foundation by further improving and leveraging our existing success to expand into new markets. An internship at BlackEdge will give you a taste of life as a quantitative trader in the options market making space. The first half of your internship will focus on teaching you option pricing theory, market making dynamics, and trading system operations. The second half will provide yo..."
"BlackRock","2027 Summer Internship Program - AMERS","Multiple Americas offices","North America","https://careers.blackrock.com/job/new-york/2027-summer-internship-program-amers/45831/90628276544","Official careers page","Official broad program; select quant-relevant functions in application","Official page says applications are open and candidates can apply to functions such as Investment Research and Analytics & Modeling."
"BMO Capital Markets","BMO Capital Markets Winter 2027 Global Markets Analyst (Generalist & Quantitative/Developer), Toronto (Co-Op/ Internship)","Toronto, ON, CAN","North America","https://bmo.wd3.myworkdayjobs.com/External/job/Toronto-ON-CAN/BMO-Capital-Markets-Winter-2027-Global-Markets-Analyst--Generalist---Quantitative-Developer---Toronto_R260018951-1","Career page Workday:bmo/External","Confirmed official posting","career_page=https://jobs.bmo.com/ca/en/capital-markets | Posted Yesterday | R260018951 | Posted Yesterday | revalidated_from_previous_scan=true"
"BMO Capital Markets","BMO Capital Markets Winter 2027, Full Stack Engineer, Toronto (Co-Op/ Internship)","Toronto, ON, CAN","North America","https://bmo.wd3.myworkdayjobs.com/External/job/Toronto-ON-CAN/BMO-Capital-Markets-Winter-2027--Full-Stack-Engineer--Toronto--Co-Op--Internship-_R260021769","Career page Workday:bmo/External","Confirmed official posting","career_page=https://jobs.bmo.com/ca/en/capital-markets | Posted Today | R260021769"
"BP","6-Month Internship - Supply, Trading & Shipping - Singapore (Jan - Jun 2027)","Singapore - Singapore","Asia","https://bpinternational.wd3.myworkdayjobs.com/bpCareers/job/Singapore---Singapore/XMLNAME-6-Month-Internship---Supply--Trading---Shipping---Singapore--Jan---Jun-2027-_RQ114483-2","Career page Workday:bpinternational/bpCareers","Confirmed official posting","career_page=https://bpinternational.wd3.myworkdayjobs.com/bpCareers | Posted 12 Days Ago | RQ114483"
"BP","Summer Internship - Finance & Risk - Singapore (2027)","Singapore - Singapore","Asia","https://bpinternational.wd3.myworkdayjobs.com/bpCareers/job/Singapore---Singapore/bp-finance---risk-summer-internship-programme-Singapore--2027-_RQ114217","Career page Workday:bpinternational/bpCareers","Confirmed official posting","career_page=https://bpinternational.wd3.myworkdayjobs.com/bpCareers | Posted 12 Days Ago | RQ114217"
"BP","Summer Internship - Supply, Trading & Shipping - Singapore (2027)","Singapore - Singapore","Asia","https://bpinternational.wd3.myworkdayjobs.com/bpCareers/job/Singapore---Singapore/Summer-Internship---Supply--Trading---Shipping---Singapore--2027-_RQ114218-2","Career page Workday:bpinternational/bpCareers","Confirmed official posting","career_page=https://bpinternational.wd3.myworkdayjobs.com/bpCareers | Posted 12 Days Ago | RQ114218"
"Capula","2027 Trading and Research Summer Internship","London / New York / Singapore / Hong Kong","Global / Multiple Regions","https://apply.workable.com/capula-investment-management-ltd/j/A15A62A8BE/","Official Workable posting","Confirmed official posting","Ten-week internship from June to August 2027; students graduating in 2027 or 2028."
"Chicago Trading Company","Quant Trading Internship - Summer 2027","Chicago, Illinois, United States","North America","https://job-boards.greenhouse.io/ctccampusboard/jobs/4708188005","Career page Greenhouse:ctccampusboard","Confirmed official posting","career_page=https://www.chicagotrading.com/careers/ | company_wrapper=https://www.chicagotrading.com/careers/job?gh_jid=4708188005 | internship timing: Summer 2027; graduation eligibility mentions: 2027, 2028 | Chicago Trading Company (CTC) is a premier proprietary trading firm specializing in options market making. Our collaborative culture fuels innovation in quantitative research, systematic trading strategies, and cutting-edge trading technology. For over three decades CTC has provided critical liquidity across derivatives exchanges worldwide - making them fairer, more transparent, and more efficient. We strive to be the most innovative firm in the industry today, tomorrow, and long into the future while upholding ethical excellence. We believe that CTC makes a positive impact on the markets, the lives of our employees, and all the communities to which we belong. Started in 1995 by a..."
"Chicago Trading Company","Quant Trading Internship - Summer 2027","London, England, United Kingdom","Europe","https://job-boards.greenhouse.io/ctccampusboard/jobs/4709545005","Career page Greenhouse:ctccampusboard","Confirmed official posting","career_page=https://www.chicagotrading.com/careers/ | company_wrapper=https://www.chicagotrading.com/careers/job?gh_jid=4709545005 | internship timing: Summer 2027; graduation eligibility mentions: 2027, 2028 | Chicago Trading Company (CTC) is a premier proprietary trading firm specializing in options market making. Our collaborative culture fuels innovation in quantitative research, systematic trading strategies, and cutting-edge trading technology. For over three decades CTC has provided critical liquidity across derivatives exchanges worldwide - making them fairer, more transparent, and more efficient. We strive to be the most innovative firm in the industry today, tomorrow, and long into the future while upholding ethical excellence. We believe that CTC makes a positive impact on the markets, the lives of our employees, and all the communities to which we belong. Started in 1995 by a..."
"Chicago Trading Company","Software Engineering Internship - Summer 2027","Chicago, Illinois, United States","North America","https://job-boards.greenhouse.io/ctccampusboard/jobs/4708230005","Career page Greenhouse:ctccampusboard","Confirmed official posting","career_page=https://www.chicagotrading.com/careers/ | company_wrapper=https://www.chicagotrading.com/careers/job?gh_jid=4708230005 | internship timing: Summer 2027; graduation eligibility mentions: 2027, 2028 | Chicago Trading Company (CTC) is a premier proprietary trading firm specializing in options market making. Our collaborative culture fuels innovation in quantitative research, systematic trading strategies, and cutting-edge trading technology. For over three decades CTC has provided critical liquidity across derivatives exchanges worldwide - making them fairer, more transparent, and more efficient. We strive to be the most innovative firm in the industry today, tomorrow, and long into the future while upholding ethical excellence. We believe that CTC makes a positive impact on the markets, the lives of our employees, and all the communities to which we belong. Started in 1995 by a..."
